              3D.DAT Grid Points
      X           Y        Longitude    Latitude
    (km)        (km)        (deg E)     (deg N)
     197.405     431.360     334.750      64.250
     203.438     430.767     334.875      64.250
     209.472     430.187     335.000      64.250
     215.507     429.619     335.125      64.250
     221.543     429.062     335.250      64.250
     227.581     428.517     335.375      64.250
     233.619     427.985     335.500      64.250
     239.658     427.464     335.625      64.250
     245.699     426.955     335.750      64.250
     251.740     426.458     335.875      64.250
     257.782     425.973     336.000      64.250
     263.826     425.500     336.125      64.250
     269.870     425.039     336.250      64.250
     275.915     424.590     336.375      64.250
     281.961     424.153     336.500      64.250
     288.008     423.728     336.625      64.250
     294.055     423.315     336.750      64.250
     300.104     422.914     336.875      64.250
     306.153     422.524     337.000      64.250
     312.203     422.147     337.125      64.250
     318.254     421.782     337.250      64.250
     324.305     421.428     337.375      64.250
     330.357     421.087     337.500      64.250
     336.410     420.757     337.625      64.250
     342.464     420.440     337.750      64.250
     348.518     420.134     337.875      64.250
     354.572     419.841     338.000      64.250
     360.628     419.559     338.125      64.250
     366.683     419.290     338.250      64.250
     372.740     419.032     338.375      64.250
     378.796     418.786     338.500      64.250
     384.854     418.553     338.625      64.250
     390.911     418.331     338.750      64.250
     396.969     418.121     338.875      64.250
     403.028     417.924     339.000      64.250
     409.087     417.738     339.125      64.250
     415.146     417.564     339.250      64.250
     421.206     417.402     339.375      64.250
     427.266     417.253     339.500      64.250
     433.326     417.115     339.625      64.250
     439.386     416.989     339.750      64.250
     445.447     416.875     339.875      64.250
     451.508     416.773     340.000      64.250
     457.569     416.683     340.125      64.250
     463.630     416.605     340.250      64.250
     469.692     416.539     340.375      64.250
     475.753     416.485     340.500      64.250
     481.815     416.443     340.625      64.250
     487.876     416.414     340.750      64.250
     493.938     416.396     340.875      64.250
     500.000     416.390     341.000      64.250
     506.062     416.396     341.125      64.250
     512.123     416.414     341.250      64.250
     518.185     416.443     341.375      64.250
     524.247     416.485     341.500      64.250
     530.308     416.539     341.625      64.250
     536.370     416.605     341.750      64.250
     542.431     416.683     341.875      64.250
     548.492     416.773     342.000      64.250
     554.553     416.875     342.125      64.250
     560.614     416.989     342.250      64.250
     566.674     417.115     342.375      64.250
     572.734     417.253     342.500      64.250
     578.794     417.402     342.625      64.250
     584.854     417.564     342.750      64.250
     590.913     417.738     342.875      64.250
     596.972     417.924     343.000      64.250
     603.031     418.121     343.125      64.250
     609.089     418.331     343.250      64.250
     615.146     418.553     343.375      64.250
     621.204     418.786     343.500      64.250
     627.260     419.032     343.625      64.250
     633.317     419.290     343.750      64.250
     639.372     419.559     343.875      64.250
     645.428     419.841     344.000      64.250
     651.482     420.134     344.125      64.250
     657.536     420.440     344.250      64.250
     663.590     420.757     344.375      64.250
     669.643     421.087     344.500      64.250
     675.695     421.428     344.625      64.250
     681.746     421.782     344.750      64.250
     687.797     422.147     344.875      64.250
     693.847     422.524     345.000      64.250
     699.896     422.914     345.125      64.250
     705.945     423.315     345.250      64.250
     711.992     423.728     345.375      64.250
     718.039     424.153     345.500      64.250
     724.085     424.590     345.625      64.250
     730.130     425.039     345.750      64.250
     736.174     425.500     345.875      64.250
     742.218     425.973     346.000      64.250
     748.260     426.458     346.125      64.250
     754.301     426.955     346.250      64.250
     760.342     427.464     346.375      64.250
     766.381     427.985     346.500      64.250
     772.419     428.517     346.625      64.250
     778.457     429.062     346.750      64.250
     784.493     429.619     346.875      64.250
     790.528     430.187     347.000      64.250
